USPS	GEOID	ANSICODE	NAME	FUNCSTAT10	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                         
TX	4836192905	01939062	Orange CCD	S	27482	13046	162645345	10689785	      62.798	       4.127	 30.105642	 -93.775756                                                                                     
TX	4836194050	01939292	Vidor CCD	S	29018	11741	340842031	14543919	     131.600	       5.615	 30.162057	 -93.990982                                                                                      
TX	4836391595	01938796	Graford CCD	S	2599	2791	623910859	45486016	     240.893	      17.562	 32.930720	 -98.316730                                                                                      
TX	4836392595	01939000	Mineral Wells CCD	S	19544	8466	312571989	5026487	     120.685	       1.941	 32.783322	 -98.124681                                                                                
TX	4836392950	01939071	Palo Pinto-Santo CCD	S	3777	2036	736090911	17030751	     284.206	       6.576	 32.680168	 -98.211194                                                                             
TX	4836393770	01939236	Strawn-Gordon CCD	S	2191	1921	792553136	19784708	     306.006	       7.639	 32.679629	 -98.462867                                                                                
TX	4836590235	01938522	Beckville CCD	S	3208	1446	402939950	4254561	     155.576	       1.643	 32.253881	 -94.461572                                                                                     
TX	4836590640	01938603	Carthage CCD	S	11151	4866	326922294	1849304	     126.225	       0.714	 32.159102	 -94.341314                                                                                     
TX	4836590970	01938672	De Berry-Deadwood CCD	S	4740	2155	741084462	16877317	     286.134	       6.516	 32.224726	 -94.147881                                                                            
TX	4836591475	01938772	Gary City CCD	S	2266	998	321849103	13371754	     124.267	       5.163	 32.046656	 -94.258992                                                                                     
TX	4836592265	01938934	Long Branch-Dotson CCD	S	2431	1455	283725614	14291858	     109.547	       5.518	 32.030497	 -94.492395                                                                           
TX	4836793701	01939222	Springtown-Reno CCD	S	37832	15023	507648111	2134913	     196.004	       0.824	 32.889923	 -97.672844                                                                             
TX	4836794095	01939301	Weatherford CCD	S	37677	16270	791271491	6705114	     305.512	       2.589	 32.670489	 -97.895039                                                                                 
TX	4836794100	01939302	Weatherford Northwest CCD	S	13782	4936	619633190	3337138	     239.242	       1.288	 32.902770	 -97.918825                                                                        
TX	4836794105	01939303	Weatherford Southeast CCD	S	27636	10399	421445091	4958724	     162.721	       1.915	 32.681776	 -97.642001                                                                       
TX	4836991300	01938737	Farwell-Bovina CCD	S	5301	2011	1362284342	6107931	     525.981	       2.358	 34.446562	-102.811673                                                                               
TX	4836991410	01938759	Friona CCD	S	4968	1788	918920051	5236209	     354.797	       2.022	 34.653683	-102.746652                                                                                        
TX	4837191375	01938752	Fort Stockton CCD	S	13124	4496	8831362151	171947	    3409.808	       0.066	 30.678193	-102.798679                                                                                
TX	4837191870	01938855	Imperial CCD	S	761	365	2047510417	2360329	     790.548	       0.911	 31.167947	-102.862056                                                                                       
TX	4837191885	01938858	Iraan CCD	S	1622	724	1459433889	0	     563.491	       0.000	 30.835424	-102.061868                                                                                               
TX	4837390860	01938650	Corrigan CCD	S	4859	2238	773289507	696179	     298.569	       0.269	 30.999805	 -94.813153                                                                                       
TX	4837392226	01938926	Livingston-Onalaska CCD	S	40554	20445	1964568770	135451099	     758.524	      52.298	 30.720453	 -94.836197                                                                      
TX	4837590065	01938488	Amarillo CCD	S	115807	45176	309518796	5006858	     119.506	       1.933	 35.235132	-101.791980                                                                                   
TX	4837590610	01938597	Canadian River Breaks CCD	S	5266	2095	2043148002	30268362	     788.864	      11.687	 35.413786	-101.911364                                                                       
TX	4837792400	01938961	Marfa CCD	S	2634	1618	6796282952	1639941	    2624.060	       0.633	 30.174769	-104.291802                                                                                        
TX	4837793145	01939110	Presidio CCD	S	5184	2207	3188733686	133219	    1231.177	       0.051	 29.626290	-104.129542                                                                                      
TX	4837991235	01938725	Emory CCD	S	6398	3128	340958986	27488099	     131.645	      10.613	 32.856713	 -95.724355                                                                                        
TX	4837993075	01939096	Point CCD	S	4516	2141	253319085	48594325	      97.807	      18.762	 32.884423	 -95.869602                                                                                        
TX	4838190070	01938489	Amarillo CCD	S	104938	44746	878868956	15332639	     339.333	       5.920	 35.093017	-101.897736                                                                                  
TX	4838190625	01938600	Canyon CCD	S	15787	6841	1482018103	12859287	     572.210	       4.965	 34.896986	-101.896508                                                                                     
TX	4838390290	01938533	Big Lake CCD	S	3367	1372	3044015959	1792716	    1175.301	       0.692	 31.372895	-101.513901                                                                                     
TX	4838590600	01938595	Camp Wood-Leakey CCD	S	3309	2599	1810906179	2346315	     699.195	       0.906	 29.823030	 -99.805303                                                                             
TX	4838790105	01938496	Annona-Avery CCD	S	2645	1488	795380555	21091334	     307.098	       8.143	 33.573479	 -94.859368                                                                                 
TX	4838790365	01938548	Bogata CCD	S	2758	1420	529028177	16234860	     204.259	       6.268	 33.463613	 -95.161757                                                                                       
TX	4838790735	01938625	Clarksville CCD	S	4907	2601	567123786	7338435	     218.968	       2.833	 33.621294	 -95.058289                                                                                   
TX	4838791025	01938683	Detroit CCD	S	1730	834	265021977	965952	     102.326	       0.373	 33.672144	 -95.227314                                                                                         
TX	4838792385	01938958	Manchester CCD	S	820	483	528169749	6577479	     203.927	       2.540	 33.846124	 -95.126712                                                                                      
TX	4838990190	01938513	Balmorhea CCD	S	975	568	2063361990	2398025	     796.669	       0.926	 31.033350	-103.647668                                                                                      
TX	4838992990	01939079	Pecos CCD	S	12808	4072	4762226439	14998724	    1838.706	       5.791	 31.442754	-103.713295                                                                                      
TX	4839190170	01938509	Austwell-Tivoli CCD	S	926	588	1034306206	78952290	     399.348	      30.484	 28.372393	 -97.063854                                                                               
TX	4839193220	01939125	Refugio CCD	S	3699	1728	476679730	5626144	     184.047	       2.172	 28.439612	 -97.223779                                                                                       
TX	4839194275	01939337	Woodsboro CCD	S	2758	1410	484454900	39220353	     187.049	      15.143	 28.176163	 -97.348692                                                                                    
TX	4839392555	01938992	Miami CCD	S	929	439	2393298505	346847	     924.058	       0.134	 35.836216	-100.807555                                                                                           
TX	4839590430	01938561	Bremond CCD	S	2025	1111	368403402	5864786	     142.241	       2.264	 31.121816	 -96.652290                                                                                       
TX	4839590585	01938592	Calvert CCD	S	1480	856	235673444	1357455	      90.994	       0.524	 31.003070	 -96.659290                                                                                        
TX	4839591385	01938754	Franklin CCD	S	5790	3308	1205926425	14075764	     465.611	       5.435	 31.062044	 -96.421530                                                                                    
TX	4839591750	01938831	Hearne CCD	S	7327	3209	406205867	3748081	     156.837	       1.447	 30.835309	 -96.590479                                                                                        
TX	4839792800	01939041	Northeast Rockwall CCD	S	18430	6271	101706880	1177977	      39.269	       0.455	 32.944546	 -96.358098                                                                           
TX	4839792855	01939052	Northwest Rockwall CCD	S	30185	11178	52233180	32810179	      20.167	      12.668	 32.935454	 -96.473814                                                                          
TX	4839793665	01939215	South Rockwall CCD	S	29722	10490	175080587	22166228	      67.599	       8.558	 32.853143	 -96.401645                                                                             
TX	4839990185	01938512	Ballinger CCD	S	4802	2345	885071624	9509478	     341.728	       3.672	 31.775577	 -99.895572                                                                                     
TX	4839992585	01938998	Miles CCD	S	1220	548	278139881	39216	     107.390	       0.015	 31.675076	-100.170875                                                                                            
TX	4839993350	01939152	Rowena CCD	S	754	381	337912839	2120752	     130.469	       0.819	 31.630325	 -99.974811                                                                                          
TX	4839994265	01939335	Winters CCD	S	3725	2024	1220809591	4260634	     471.357	       1.645	 31.973974	 -99.989746                                                                                      
TX	4840191775	01938836	Henderson CCD	S	22910	7870	472647653	1134939	     182.490	       0.438	 32.172332	 -94.798858                                                                                    
TX	4840192025	01938886	Kilgore CCD	S	9033	3690	184236592	3257912	      71.134	       1.258	 32.344397	 -94.844122                                                                                       
TX	4840192135	01938908	Laneville CCD	S	2799	1501	517056877	2803112	     199.637	       1.082	 31.934281	 -94.843156                                                                                     
TX	4840192660	01939013	Mount Enterprise CCD	S	2730	1365	348543304	974162	     134.573	       0.376	 31.905059	 -94.611840                                                                               
TX	4840192925	01939066	Overton CCD	S	5384	2058	131222642	33848	      50.665	       0.013	 32.275069	 -94.913748                                                                                         
TX	4840193040	01939089	Pinehill CCD	S	2226	1041	315403240	11999453	     121.778	       4.633	 32.098149	 -94.645903                                                                                     
TX	4840193148	01938601	Price-Turnertown CCD	S	2469	968	167268173	471354	      64.583	       0.182	 32.128402	 -94.945234                                                                                
TX	4840193840	01939250	Tatum CCD	S	5779	2698	256839198	16569401	      99.166	       6.397	 32.316850	 -94.610359                                                                                        
TX	4840391765	01938834	Hemphill CCD	S	5106	4261	546799445	134265533	     211.120	      51.840	 31.280624	 -93.785876                                                                                    
TX	4840392580	01938997	Milam CCD	S	2475	1942	373540051	63845229	     144.225	      24.651	 31.484630	 -93.860508                                                                                        
TX	4840393045	01939090	Pineland CCD	S	3253	1785	352355075	22710698	     136.045	       8.769	 31.286773	 -93.975884                                                                                     
TX	4840590455	01938566	Broaddus CCD	S	2660	2237	600080965	155128893	     231.693	      59.896	 31.263187	 -94.163169                                                                                    
TX	4840593415	01939165	San Augustine CCD	S	6205	3105	774314590	4518259	     298.965	       1.745	 31.511387	 -94.158943                                                                                 
TX	4840790775	01938633	Coldspring CCD	S	5001	3074	217037310	52462291	      83.799	      20.256	 30.595396	 -95.117071                                                                                   
TX	4840793080	01939097	Point Blank CCD	S	4978	3306	342973389	90946797	     132.423	      35.115	 30.751747	 -95.251626                                                                                  
TX	4840793555	01939193	Shepherd-Evergreen CCD	S	16405	6807	914320890	8539842	     353.021	       3.297	 30.489904	 -95.150120                                                                           
TX	4840990125	01938500	Aransas Pass-Ingleside CCD	S	18877	8477	85983129	2094568	      33.198	       0.809	 27.884308	 -97.197249                                                                        
TX	4840992470	01938975	Mathis CCD	S	8171	3473	401661962	20876374	     155.083	       8.060	 28.050561	 -97.766428                                                                                       
TX	4840993103	01938806	Portland-Gregory CCD	S	18415	7162	239044372	2972828	      92.296	       1.148	 27.943703	 -97.292605                                                                             
TX	4840993580	01939198	Sinton-Odem CCD	S	14109	5356	617171848	9112427	     238.291	       3.518	 28.022486	 -97.577964                                                                                  
TX	4840993815	01939245	Taft CCD	S	5232	2053	452167630	2483266	     174.583	       0.959	 28.012289	 -97.396783                                                                                          
TX	4841193231	01939170	Richland Springs CCD	S	1464	1004	987441195	2839369	     381.253	       1.096	 31.323499	 -98.869571                                                                              
TX	4841193439	01939171	San Saba CCD	S	4667	2173	1952963496	5232734	     754.043	       2.020	 31.069331	 -98.785429                                                                                     
TX	4841391185	01938715	Eldorado East CCD	S	2187	847	1890743996	64971	     730.020	       0.025	 30.911009	-100.359430                                                                                   
TX	4841391190	01938716	Eldorado West CCD	S	1274	642	1503773072	22430	     580.610	       0.009	 30.904413	-100.787248                                                                                   
TX	4841591339	01938745	Fluvanna-Ira CCD	S	1221	656	826992036	3208247	     319.303	       1.239	 32.726655	-101.084757                                                                                   
TX	4841591795	01938840	Hermleigh CCD	S	779	379	335394452	202629	     129.497	       0.078	 32.622246	-100.744057                                                                                        
TX	4841593605	01939203	Snyder CCD	S	14921	5928	1182701927	2029117	     456.644	       0.783	 32.805980	-100.853050                                                                                      
TX	4841790030	01938481	Albany CCD	S	2962	1484	2064509712	2425053	     797.112	       0.936	 32.744640	 -99.381232                                                                                       
TX	4841792640	01939009	Moran CCD	S	416	270	303480265	843144	     117.174	       0.326	 32.599391	 -99.183772                                                                                            
TX	4841990020	01938479	Aiken-Neuville CCD	S	2744	1296	382587672	2447955	     147.718	       0.945	 31.701484	 -94.209437                                                                                
TX	4841990670	01938612	Center CCD	S	10608	4348	368645111	4785463	     142.335	       1.848	 31.825901	 -94.173812                                                                                       
TX	4841993550	01939192	Shelbyville CCD	S	3178	1965	562226304	58992447	     217.077	      22.777	 31.711246	 -93.943111                                                                                  
TX	4841993860	01939254	Tenaha-Joaquin CCD	S	5109	2367	358928252	32115845	     138.583	      12.400	 31.916226	 -94.111115                                                                               
TX	4841993925	01939267	Timpson CCD	S	3809	1897	388164122	2754666	     149.871	       1.064	 31.873343	 -94.393863                                                                                       
TX	4842193759	01939235	Stratford CCD	S	2267	904	986406528	147317	     380.854	       0.057	 36.282837	-102.056068                                                                                       
TX	4842193883	01939234	Texhoma CCD	S	767	348	1404244036	281437	     542.182	       0.109	 36.280806	-101.769700                                                                                         
TX	4842390515	01938578	Bullard CCD	S	29648	12947	241374075	23144362	      93.195	       8.936	 32.203155	 -95.379698                                                                                    
TX	4842392210	01938923	Lindale CCD	S	21255	8825	532305602	10165214	     205.524	       3.925	 32.522963	 -95.462579                                                                                     
TX	4842393950	01939272	Troup-Arp CCD	S	9770	4186	286589800	17961086	     110.653	       6.935	 32.218298	 -95.084651                                                                                    
TX	4842393970	01939276	Tyler CCD	S	97605	40206	426039119	6841384	     164.495	       2.641	 32.382619	 -95.328934                                                                                       
TX	4842393975	01939277	Tyler East CCD	S	19374	8194	380639825	4930038	     146.966	       1.903	 32.358140	 -95.101048                                                                                   
TX	4842394205	01939323	Whitehouse CCD	S	26416	10583	183171066	5829182	      70.723	       2.251	 32.213694	 -95.239883                                                                                  
TX	4842394260	01939334	Winona CCD	S	5646	2368	336436175	4340599	     129.899	       1.676	 32.499570	 -95.155532                                                                                        
TX	4842591535	01938784	Glen Rose CCD	S	8490	3674	482937084	14222771	     186.463	       5.491	 32.217942	 -97.769211                                                                                    
TX	4842792090	01938899	La Grulla CCD	S	11600	3463	495775368	2964856	     191.420	       1.145	 26.399986	 -98.607923                                                                                    
TX	4842793239	01939129	Rio Grande City CCD	S	30276	9490	1876136113	3156618	     724.380	       1.219	 26.598588	 -98.646859                                                                             
TX	4842793315	01939144	Roma-Los Saenz CCD	S	19092	6573	796107093	9180811	     307.379	       3.545	 26.573299	 -98.965905                                                                               
TX	4842990420	01938559	Breckenridge North CCD	S	8375	4054	1140866906	52231963	     440.491	      20.167	 32.847800	 -98.823413                                                                          
TX	4842990425	01938560	Breckenridge South CCD	S	1255	884	1181625815	11901884	     456.228	       4.595	 32.631760	 -98.856732                                                                           
TX	4843193745	01939231	Sterling City CCD	S	1143	615	2391727824	167453	     923.451	       0.065	 31.835774	-101.054911                                                                                  
TX	4843390145	01938504	Aspermont North CCD	S	344	262	1252587428	5119325	     483.627	       1.977	 33.277040	-100.236861                                                                                
TX	4843390150	01938505	Aspermont South CCD	S	1146	666	1120653163	5058329	     432.687	       1.953	 33.079145	-100.258051                                                                               
TX	4843593615	01939205	Sonora CCD	S	3709	1658	470884004	1247230	     181.809	       0.482	 30.627231	-100.676823                                                                                        
TX	4843593620	01939206	Sonora Rural CCD	S	419	373	3294767333	29837	    1272.117	       0.012	 30.478101	-100.517408                                                                                     
TX	4843791700	01938821	Happy CCD	S	819	381	565829595	6576020	     218.468	       2.539	 34.690290	-101.747109                                                                                           
TX	4843792060	01938893	Kress CCD	S	1297	596	810316500	8385125	     312.865	       3.238	 34.390946	-101.716176                                                                                          
TX	4843793955	01939273	Tulia CCD	S	5738	2244	929355812	12317559	     358.826	       4.756	 34.554209	-101.753649                                                                                        
TX	4843990135	01938502	Arlington CCD	S	491713	191325	457472090	13118700	     176.631	       5.065	 32.666739	 -97.129977                                                                                
TX	4843991380	01938753	Fort Worth CCD	S	791745	315789	1236267636	73328202	     477.326	      28.312	 32.753412	 -97.385639                                                                              
TX	4843992805	01939042	Northeast Tarrant CCD	S	525576	207689	542995834	13776488	     209.652	       5.319	 32.900999	 -97.189890                                                                        
TX	4844190010	01938477	Abilene CCD	S	118774	50082	489552277	4270557	     189.017	       1.649	 32.424230	 -99.746965                                                                                    
TX	4844191945	01938870	Jim Ned CCD	S	7269	3173	1180039709	5028601	     455.616	       1.942	 32.202813	 -99.861456                                                                                      
TX	4844192535	01938988	Merkel CCD	S	5463	2495	701675581	422010	     270.918	       0.163	 32.399727	-100.014309                                                                                         
TX	4844391140	01938706	East Terrell CCD	S	96	118	4553311424	105136	    1758.043	       0.041	 30.252219	-101.987083                                                                                     
TX	4844394175	01939317	West Terrell CCD	S	888	582	1553946867	802	     599.982	       0.000	 30.124584	-102.321686                                                                                       
TX	4844590470	01938569	Brownfield CCD	S	11648	4407	1638407540	2839731	     632.593	       1.096	 33.108385	-102.335012                                                                                  
TX	4844592495	01938980	Meadow CCD	S	1003	421	663675709	2604182	     256.247	       1.005	 33.319598	-102.335247                                                                                         
TX	4844793910	01939264	Throckmorton CCD	S	1175	795	1955337211	6794764	     754.960	       2.623	 33.212199	 -99.244370                                                                                  
TX	4844794280	01939338	Woodson CCD	S	466	284	408162073	791439	     157.592	       0.306	 33.036872	 -99.048807                                                                                          
TX	4844990830	01938644	Cookville CCD	S	5774	2226	269633573	8752583	     104.106	       3.379	 33.135841	 -94.871316                                                                                     
TX	4844992665	01939014	Mount Pleasant CCD	S	21811	7835	291384437	7945123	     112.504	       3.068	 33.217161	 -94.956250                                                                               
TX	4844993825	01939247	Talco CCD	S	2102	931	316464790	3937351	     122.188	       1.520	 33.334830	 -94.990917                                                                                          
TX	4844994235	01939329	Winfield CCD	S	2647	1062	174192741	30100799	      67.256	      11.622	 33.149319	 -95.079991                                                                                     
TX	4845191145	01938707	East Tom Green CCD	S	4769	1908	1698741689	286565	     655.888	       0.111	 31.382072	-100.266192                                                                                
TX	4845193405	01939163	San Angelo CCD	S	80050	33443	153608461	94544	      59.309	       0.037	 31.460103	-100.431919                                                                                    
TX	4845194180	01939318	West Tom Green CCD	S	25405	11220	2089539448	47723683	     806.776	      18.426	 31.424511	-100.621063                                                                            
TX	4845390165	01938508	Austin CCD	S	774229	339643	1209092207	15709790	     466.833	       6.066	 30.239513	 -97.691270                                                                                  
TX	4845392807	01939268	Northeast Travis CCD	S	100175	35496	370977344	167349	     143.235	       0.065	 30.411198	 -97.531169                                                                            
TX	4845392857	01939269	Northwest Travis CCD	S	96420	42809	542696272	37555252	     209.536	      14.500	 30.478443	 -97.940949                                                                           
TX	4845393688	01939270	Southwest Travis CCD	S	53442	23292	441846565	31534828	     170.598	      12.176	 30.339442	 -98.010748                                                                           
TX	4845590120	01938499	Apple Springs CCD	S	2532	1384	823803391	915687	     318.072	       0.354	 31.160707	 -95.003806                                                                                  
TX	4845591530	01938783	Glendale CCD	S	1801	1147	385938833	13784004	     149.012	       5.322	 31.013796	 -95.330036                                                                                     
TX	4845591655	01938808	Groveton CCD	S	3785	2539	521429571	16415840	     201.325	       6.338	 31.055520	 -95.169655                                                                                     
TX	4845593945	01939271	Trinity CCD	S	6467	3643	65263654	21617736	      25.198	       8.347	 30.913497	 -95.337789                                                                                       
TX	4845790785	01938635	Colmesneil-Chester CCD	S	2985	1751	728928002	12740463	     281.441	       4.919	 30.952277	 -94.442564                                                                           
TX	4845793710	01939224	Spurger CCD	S	5359	2913	668553711	12275640	     258.130	       4.740	 30.682897	 -94.215858                                                                                      
TX	4845794075	01939297	Warren CCD	S	3005	1419	394301005	558039	     152.240	       0.215	 30.605742	 -94.448725                                                                                         
TX	4845794285	01939339	Woodville CCD	S	10417	4496	602663238	3232064	     232.690	       1.248	 30.762779	 -94.437585                                                                                    
TX	4845990280	01938531	Bettie CCD	S	3591	1667	364052162	2975005	     140.561	       1.149	 32.836666	 -95.009132                                                                                        
TX	4845990295	01938534	Big Sandy CCD	S	5980	2498	276069889	3832912	     106.591	       1.480	 32.616524	 -95.067135                                                                                     
TX	4845991515	01938780	Gilmer CCD	S	12538	5356	336673963	4919216	     129.991	       1.899	 32.716652	 -94.990824                                                                                       
TX	4845991525	01938782	Gladewater CCD	S	8741	3608	175350542	4244041	      67.703	       1.639	 32.613623	 -94.871656                                                                                    
TX	4845992920	01939065	Ore City CCD	S	8459	3484	357679120	9027023	     138.101	       3.485	 32.795306	 -94.771123                                                                                      
TX	4846192345	01938950	McCamey CCD	S	2229	1023	1068215399	161	     412.440	       0.000	 31.345993	-102.207828                                                                                          
TX	4846193195	01939120	Rankin CCD	S	1126	525	2146797924	464151	     828.883	       0.179	 31.382187	-101.960725                                                                                         
TX	4846393375	01939157	Sabinal CCD	S	3257	1680	1095744618	4341773	     423.069	       1.676	 29.438037	 -99.528664                                                                                      
TX	4846393980	01939278	Uvalde CCD	S	23148	9131	2923775837	12980491	    1128.876	       5.012	 29.302465	 -99.829563                                                                                     
TX	4846590995	01938677	Del Rio CCD	S	48030	17459	527651482	29737265	     203.727	      11.482	 29.384550	-100.868106                                                                                    
TX	4846591000	01938678	Del Rio Northeast CCD	S	284	455	3605046128	74671057	    1391.916	      28.831	 29.899545	-100.911580                                                                             
TX	4846591005	01938679	Del Rio Northwest CCD	S	565	737	4012166385	123303020	    1549.106	      47.608	 29.963873	-101.410222                                                                            
TX	4846790270	01938529	Ben Wheeler-Edom CCD	S	7240	3375	363866548	6141411	     140.490	       2.371	 32.412709	 -95.668253                                                                              
TX	4846790620	01938599	Canton CCD	S	11009	4843	330686081	4627285	     127.679	       1.787	 32.551739	 -95.877935                                                                                       
TX	4846790654	01938608	Cedar Creek Lake CCD	S	6151	2711	396873354	5385250	     153.234	       2.079	 32.437225	 -95.962460                                                                              
TX	4846791165	01938711	Edgewood CCD	S	4749	2064	178896972	1692228	      69.073	       0.653	 32.706544	 -95.873536                                                                                      
TX	4846791620	01938801	Grand Saline CCD	S	8229	3436	328562584	6559242	     126.859	       2.533	 32.652344	 -95.731132                                                                                  
TX	4846794000	01939282	Van CCD	S	5828	2389	211029424	3862414	      81.479	       1.491	 32.532630	 -95.671088                                                                                           
TX	4846794225	01939327	Wills Point CCD	S	9373	3999	372296395	15899264	     143.744	       6.139	 32.717233	 -95.998635                                                                                  
TX	4846994035	01939289	Victoria CCD	S	70435	28763	908287282	655173	     350.692	       0.253	 28.897687	 -96.975632                                                                                     
TX	4846994040	01939290	Victoria South CCD	S	6220	2464	564196647	5589200	     217.838	       2.158	 28.737483	 -96.826146                                                                                
TX	4846994045	01939291	Victoria West CCD	S	10138	4190	812255240	11089778	     313.614	       4.282	 28.712150	 -97.077009                                                                               
TX	4847191860	01938853	Huntsville CCD	S	44631	16013	1034470426	17147735	     399.411	       6.621	 30.705037	 -95.665580                                                                                
TX	4847192755	01939032	New Waverly CCD	S	6989	2711	351151446	3885684	     135.580	       1.500	 30.615984	 -95.430702                                                                                   
TX	4847193255	01939132	Riverside CCD	S	16241	5334	645365734	23864587	     249.177	       9.214	 30.859862	 -95.478520                                                                                   
TX	4847390465	01938568	Brookshire CCD	S	12477	4551	451979327	4125437	     174.510	       1.593	 29.848463	 -95.977102                                                                                   
TX	4847391770	01938835	Hempstead CCD	S	9261	3866	389432177	6537020	     150.361	       2.524	 30.093030	 -96.072218                                                                                     
TX	4847393137	01939295	Prairie View-Waller CCD	S	21467	7422	488366433	703118	     188.559	       0.271	 30.075355	 -95.936262                                                                           
TX	4847590205	01938516	Barstow-Pyote CCD	S	589	329	1010066375	52171	     389.989	       0.020	 31.524724	-103.291835                                                                                    
TX	4847591615	01938800	Grandfalls CCD	S	514	246	300270932	235262	     115.935	       0.091	 31.360264	-102.852615                                                                                       
TX	4847592605	01939002	Monahans CCD	S	9555	4119	853862854	336774	     329.678	       0.130	 31.536129	-102.956606                                                                                       
TX	4847790435	01938562	Brenham CCD	S	21812	9027	257565921	3069795	      99.447	       1.185	 30.164352	 -96.405961                                                                                      
TX	4847790550	01938585	Burton CCD	S	3127	1966	433212619	20809150	     167.264	       8.034	 30.175263	 -96.614000                                                                                       
TX	4847791490	01938775	Gay Hill-Independence CCD	S	3579	1888	359436634	11769852	     138.779	       4.544	 30.290882	 -96.410405                                                                        
TX	4847794080	01939298	Washington-Chappell Hill CCD	S	5200	2633	514017173	10445533	     198.463	       4.033	 30.227795	 -96.214546                                                                     
TX	4847992145	01938910	Laredo CCD	S	152811	47379	86111127	989727	      33.248	       0.382	 27.543899	 -99.484779                                                                                       
TX	4847992146	01939304	Laredo North-Webb CCD	S	30265	9196	5766076687	24218210	    2226.295	       9.351	 27.917731	 -99.448308                                                                          
TX	4847992147	01938573	Laredo South-El Cenizo CCD	S	67228	16921	2854011197	11329808	    1101.940	       4.374	 27.472291	 -99.089654                                                                    
TX	4848190368	01939029	Boling-Newgulf CCD	S	3788	1602	345204073	5042079	     133.284	       1.947	 29.239948	 -95.985731                                                                                
TX	4848191112	01939043	East Bernard CCD	S	5812	2536	696852397	5721188	     269.056	       2.209	 29.474821	 -96.182303                                                                                  
TX	4848191180	01938714	El Campo CCD	S	16940	6579	773086685	4908218	     298.490	       1.895	 29.194433	 -96.218283                                                                                     
TX	4848192305	01938942	Louise CCD	S	2500	1061	747186765	2717190	     288.490	       1.049	 29.170189	 -96.433355                                                                                        
TX	4848194185	01939319	Wharton CCD	S	12240	5349	250785416	2900395	      96.829	       1.120	 29.337194	 -96.074150                                                                                      
TX	4848393545	01939191	Shamrock CCD	S	2432	1329	797828811	866613	     308.043	       0.335	 35.265043	-100.324602                                                                                       
TX	4848394190	01939320	Wheeler CCD	S	2978	1401	1570774755	1614638	     606.480	       0.623	 35.465224	-100.247073                                                                                      
TX	4848590525	01938580	Burkburnett CCD	S	11496	4960	235495404	250436	      90.925	       0.097	 34.089019	 -98.605412                                                                                   
TX	4848591195	01938717	Electra CCD	S	4007	2006	637987765	1687596	     246.328	       0.652	 34.001824	 -98.859683                                                                                       
TX	4848591880	01938857	Iowa Park CCD	S	7318	3200	249086985	7098132	      96.173	       2.741	 33.991103	 -98.716851                                                                                     
TX	4848594215	01939325	Wichita Falls CCD	S	108679	45400	503362526	4794722	     194.349	       1.851	 33.929073	 -98.550021                                                                              
TX	4848791290	01938735	Fargo-Odell CCD	S	586	320	719515545	1623790	     277.807	       0.627	 34.272353	 -99.344262                                                                                     
TX	4848791730	01938827	Harrold-Oklaunion CCD	S	463	237	989469625	7252807	     382.036	       2.800	 34.027004	 -99.069527                                                                               
TX	4848792240	01938929	Lockett CCD	S	800	335	709950991	9248348	     274.114	       3.571	 33.971144	 -99.358258                                                                                         
TX	4848794030	01939288	Vernon CCD	S	11686	5426	95538306	132970	      36.888	       0.051	 34.138069	 -99.302475                                                                                         
TX	4848992155	01938912	Lasara CCD	S	1529	467	286299463	16186591	     110.541	       6.250	 26.507024	 -97.894361                                                                                        
TX	4848992335	01938948	Lyford CCD	S	3406	1090	198663041	1916760	      76.704	       0.740	 26.404627	 -97.727519                                                                                        
TX	4848993205	01939122	Raymondville CCD	S	13619	3842	162627243	516625	      62.791	       0.199	 26.485340	 -97.766934                                                                                  
TX	4848993435	01939169	San Perlita CCD	S	1030	724	739115711	482228383	     285.374	     186.189	 26.504470	 -97.456943                                                                                  
TX	4848993495	01939181	Sebastian CCD	S	2550	917	142823217	867417	      55.144	       0.335	 26.341303	 -97.698086                                                                                       
TX	4849190657	01938921	Cedar Park-Liberty Hill CCD	S	101837	37513	305795769	2035461	     118.068	       0.786	 30.595645	 -97.893423                                                                    
TX	4849191325	01938742	Florence CCD	S	14845	6027	533102291	1955819	     205.832	       0.755	 30.792138	 -97.823607                                                                                     
TX	4849191630	01938803	Granger CCD	S	4697	1565	320799287	13510484	     123.861	       5.216	 30.728687	 -97.431009                                                                                      
TX	4849191915	01938864	Jarrell CCD	S	7788	2930	290450664	1312552	     112.144	       0.507	 30.756257	 -97.597707                                                                                       
TX	4849193343	01938776	Round Rock-Georgetown CCD	S	239526	94709	477203510	8108260	     184.249	       3.131	 30.593229	 -97.718563                                                                      
TX	4849193845	01939251	Taylor CCD	S	53986	20029	969039700	14870554	     374.148	       5.742	 30.553533	 -97.388221                                                                                     
TX	4849391330	01938743	Floresville CCD	S	24215	9144	802397409	4190712	     309.807	       1.618	 29.173684	 -98.214096                                                                                  
TX	4849392160	01938913	La Vernia CCD	S	11032	4234	296350585	1204618	     114.422	       0.465	 29.330494	 -98.086771                                                                                    
TX	4849393125	01939106	Poth CCD	S	3717	1575	432462192	3379552	     166.975	       1.305	 29.032308	 -98.098884                                                                                          
TX	4849393755	01939233	Stockdale CCD	S	3954	1813	550448154	3341016	     212.529	       1.290	 29.227472	 -97.907365                                                                                     
